GST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
1/1/2015,28,23,18,19,16,7,88,68,18,1020,1017,1016,10,7,3,21,10,,0,1,,65
1/2/2015,27,23,18,19,14,5,78,58,15,1021,1019,1017,10,10,10,21,10,,0,1,,282
1/3/2015,25,21,17,20,17,10,88,74,28,1021,1019,1017,10,7,4,19,8,,0,1,,214
1/4/2015,25,20,16,18,16,12,100,77,39,1020,1017,1015,10,5,0,21,10,,0,6,Fog,195
1/5/2015,27,22,17,18,14,8,94,61,22,1020,1018,1016,10,6,3,19,10,,0,,,71
1/6/2015,26,22,18,17,13,8,73,54,21,1021,1019,1018,10,9,8,21,10,,0,,,40
1/7/2015,24,20,16,18,16,14,88,73,52,1021,1018,1017,10,6,3,21,8,,0,,,209
1/8/2015,27,22,16,18,13,5,94,65,17,1020,1017,1016,10,6,3,14,10,,0,4,,204
1/9/2015,23,20,17,17,13,7,73,59,31,1020,1017,1016,10,7,3,23,8,,0,2,,265
1/10/2015,27,21,16,18,16,8,88,70,26,1019,1017,1015,10,7,5,23,10,,0,,,131
1/11/2015,24,22,19,18,16,14,78,67,54,1022,1019,1017,10,8,5,21,11,,0,2,,9
1/12/2015,23,21,19,17,14,10,78,61,41,1024,1022,1020,10,9,7,37,23,,0,2,Rain,301
1/13/2015,23,20,16,15,12,8,72,55,31,1024,1022,1020,10,10,10,23,16,,0,2,,330
1/14/2015,24,20,17,11,9,7,63,45,30,1023,1021,1019,10,8,6,23,10,,0,,,20
1/15/2015,25,20,16,13,11,7,68,50,29,1022,1020,1017,10,9,8,26,10,,0,,,38
1/16/2015,26,20,14,16,11,5,69,52,22,1022,1019,1018,10,10,10,16,10,,0,,,264
1/17/2015,25,21,17,17,13,9,78,60,26,1021,1018,1017,10,10,10,26,8,,0,1,,78
1/18/2015,26,22,18,18,16,8,88,67,21,1020,1017,1014,10,9,5,21,11,,0,1,,55
1/19/2015,19,18,17,18,14,9,94,72,45,1017,1015,1013,10,9,5,42,18,61,5.08,3,Rain-Thunderstorm,282
1/20/2015,21,17,12,13,7,3,94,50,23,1020,1016,1014,10,10,8,29,19,,13.97,2,Rain-Thunderstorm,310
1/21/2015,21,17,13,11,8,6,77,54,27,1023,1021,1019,10,10,10,14,8,,0,2,,167
1/22/2015,22,18,14,11,9,5,72,53,23,1025,1023,1021,10,10,10,23,8,,0,,,93
1/23/2015,22,18,14,12,11,8,77,56,32,1023,1021,1018,10,10,10,19,8,,0,,,237
1/24/2015,22,19,15,13,12,9,82,63,39,1022,1020,1019,10,8,4,16,8,,0,1,,164
1/25/2015,24,20,16,14,11,6,82,53,21,1024,1022,1021,10,9,5,23,10,,0,1,,53
1/26/2015,24,21,17,12,10,5,64,48,19,1025,1022,1021,10,10,10,23,10,,0,,,61
1/27/2015,26,21,17,16,12,7,72,54,25,1023,1021,1018,10,9,8,19,8,,0,,,44
1/28/2015,26,21,17,17,13,7,88,62,20,1021,1018,1016,10,7,3,16,8,,0,,,199
1/29/2015,28,22,16,17,10,3,83,48,12,1020,1018,1016,10,8,6,19,10,,0,,,69
1/30/2015,30,23,17,15,11,2,68,45,9,1022,1019,1017,10,10,10,21,10,,0,,,84
1/31/2015,29,23,18,19,10,3,73,40,18,1021,1018,1016,10,10,10,21,11,,0,,,178
2/1/2015,28,23,19,20,15,8,88,59,27,1017,1016,1014,10,10,10,24,11,,0,1,,219
2/2/2015,24,21,17,21,16,13,94,69,48,1018,1015,1014,10,9,8,16,11,,0,1,,237
2/3/2015,25,21,17,19,17,15,88,74,49,1020,1018,1016,10,9,6,21,10,,0,2,,41
2/4/2015,30,24,19,20,16,9,83,66,26,1022,1019,1018,10,9,8,24,13,,0,,,83
2/5/2015,29,24,19,18,16,7,88,63,21,1020,1017,1016,10,9,6,23,13,,0,,,187
2/6/2015,24,20,16,18,16,13,100,75,40,1019,1017,1016,10,7,0,19,10,,0.25,3,Fog,209
2/7/2015,24,21,17,16,15,14,83,69,52,1020,1017,1015,10,10,10,16,11,,0,4,,238
2/8/2015,28,22,17,18,16,7,88,70,23,1018,1016,1014,10,8,5,24,10,,0,,,113
2/9/2015,31,26,20,19,14,4,83,55,11,1019,1016,1014,10,10,10,23,14,,0,,,108
2/10/2015,29,26,22,21,18,14,83,64,36,1021,1017,1016,10,10,10,29,19,,0,2,,98
2/11/2015,30,26,22,19,17,13,78,61,26,1020,1017,1016,10,10,9,24,13,,0,,,74
2/12/2015,32,27,21,17,13,8,73,45,15,1019,1016,1014,10,10,10,26,11,,0,,,75
2/13/2015,31,26,21,16,11,6,61,37,14,1017,1015,1014,10,10,10,27,10,,0,,,77
2/14/2015,33,27,22,19,12,5,69,40,13,1015,1013,1011,10,10,10,23,11,,0,,,73
2/15/2015,29,26,21,21,13,7,78,48,16,1015,1013,1011,10,10,9,21,11,,0,,,233
2/16/2015,30,24,19,20,17,7,96,68,19,1017,1015,1014,10,7,5,14,10,,0,,,238
2/17/2015,32,27,21,18,8,-3,78,38,6,1018,1015,1013,10,9,8,19,8,,0,,,78
2/18/2015,34,28,22,16,7,-1,54,29,7,1015,1013,1011,10,10,10,23,8,,0,,,51
2/19/2015,34,28,22,15,7,-3,57,26,4,1011,1009,1006,10,9,8,21,10,,0,,,172
2/20/2015,36,31,26,8,2,-4,28,15,4,1007,1005,1004,10,4,1,35,18,50,0,,,175
2/21/2015,32,27,23,19,8,0,78,31,10,1011,1006,1004,10,3,0,45,32,66,0,2,Rain,193
2/22/2015,23,21,19,15,8,2,64,41,20,1017,1014,1012,10,8,6,39,23,61,0,2,Rain,283
2/23/2015,21,19,17,10,7,3,56,44,26,1019,1017,1016,10,9,5,39,34,60,0,4,Rain,283
2/24/2015,22,20,18,9,7,5,49,40,28,1020,1017,1015,10,10,10,27,18,,0,4,,312
2/25/2015,23,19,15,12,9,4,63,48,26,1018,1016,1014,10,10,10,27,10,,0,,,94
2/26/2015,23,20,16,15,11,9,64,51,30,1016,1014,1012,10,10,10,23,11,,0,,,235
2/27/2015,23,22,20,16,11,5,73,50,26,1015,1013,1011,10,9,5,34,23,47,0,4,,315
2/28/2015,23,20,16,9,5,1,56,34,17,1019,1016,1014,10,10,10,26,14,,0,,,26
3/1/2015,24,20,15,11,6,-1,53,37,11,1016,1014,1012,10,10,10,21,10,,0,,,258
3/2/2015,27,21,15,11,6,-4,77,38,9,1015,1013,1011,10,10,10,21,10,,0,,,205
3/3/2015,26,22,17,16,9,1,69,44,22,1016,1014,1012,10,10,10,21,10,,0,,,229
3/4/2015,28,22,17,17,15,6,88,66,19,1014,1012,1010,10,9,8,23,13,,0,,,231
3/5/2015,26,22,18,18,14,12,94,62,36,1016,1013,1011,10,9,6,24,14,,0,,,245
3/6/2015,24,21,18,16,14,13,77,62,45,1019,1017,1014,10,10,10,26,14,,0.51,1,,236
3/7/2015,25,21,18,17,15,11,88,63,33,1020,1017,1016,10,7,2,26,13,,0,3,,340
3/8/2015,31,24,18,17,12,-1,83,48,6,1021,1018,1016,10,5,3,26,13,,0,,,53
3/9/2015,29,24,20,17,11,3,73,42,16,1021,1018,1016,10,4,3,23,13,,0,,,96
3/10/2015,32,27,22,17,11,1,61,41,11,1019,1016,1013,10,6,5,27,14,,0,,,126
3/11/2015,28,24,21,19,14,2,78,52,10,1015,1012,1011,10,5,3,35,24,53,0,1,,198
3/12/2015,24,21,18,14,11,9,68,50,32,1018,1016,1014,10,9,8,32,24,50,0,1,,30
3/13/2015,26,22,18,12,11,6,64,48,27,1018,1016,1014,10,10,10,23,11,,0,,,35
3/14/2015,28,23,18,13,11,7,73,47,21,1019,1016,1014,10,10,10,24,11,,0,,,42
3/15/2015,29,25,21,18,14,8,65,50,17,1017,1015,1013,10,10,10,21,10,,0,8,,76
3/16/2015,29,25,21,18,13,8,73,48,24,1019,1015,1013,10,10,9,40,11,55,0,4,Rain,20
3/17/2015,32,27,22,19,15,10,83,51,27,1019,1016,1013,10,10,10,26,16,,1.02,4,Rain-Thunderstorm,65
3/18/2015,33,28,24,17,14,9,57,42,21,1017,1014,1012,10,10,10,27,14,,0,,,77
3/19/2015,33,29,24,18,14,10,65,40,20,1016,1013,1011,10,10,10,27,18,,0,8,,54
3/20/2015,34,30,26,15,12,8,47,32,15,1016,1014,1012,10,10,10,21,14,,0,8,,75
3/21/2015,34,30,26,14,10,1,47,30,7,1017,1014,1012,10,10,10,24,13,,0,8,,90
3/22/2015,33,30,27,16,11,6,48,31,15,1016,1014,1012,10,8,4,40,16,63,0,8,,83
3/23/2015,27,26,24,20,17,10,74,57,23,1018,1015,1012,10,10,10,29,14,,0,1,Rain,5
3/24/2015,27,24,22,21,19,18,90,76,54,1018,1016,1014,10,10,10,24,13,,0,4,,321
3/25/2015,28,23,19,19,17,11,88,64,24,1016,1015,1014,10,9,6,23,10,,0,,,240
3/26/2015,31,26,20,19,16,11,83,57,21,1016,1015,1013,10,8,5,26,11,,0,,,259
3/27/2015,29,26,22,20,18,16,78,59,43,1017,1015,1013,10,9,8,24,11,32,0.25,2,Rain,263
3/28/2015,29,26,23,22,21,18,94,76,46,1016,1014,1013,10,9,8,24,11,,0,3,,318
3/29/2015,29,24,19,21,19,8,100,74,28,1016,1013,1011,10,6,0,24,10,35,0,2,Fog,12
3/30/2015,32,26,20,22,17,7,94,65,14,1014,1011,1009,10,7,4,23,10,,0,2,,313
3/31/2015,38,31,24,18,10,-4,65,32,4,1011,1009,1007,10,9,9,27,10,48,0,,,80
4/1/2015,35,30,25,21,16,6,74,41,14,1009,1006,1004,10,8,6,24,11,,0,,,293
4/2/2015,28,27,24,22,18,12,78,58,25,1008,1006,1002,10,4,0,34,18,,0.25,,,250
4/3/2015,27,25,23,17,16,15,69,59,49,1009,1008,1006,10,10,10,29,21,48,0,1,,265
4/4/2015,27,22,18,18,16,13,77,61,44,1009,1008,1006,10,10,10,26,14,,0,,,224
4/5/2015,33,27,21,16,7,1,65,31,10,1009,1008,1006,10,9,8,21,13,,0,,,242
4/6/2015,32,27,22,22,16,8,83,52,24,1010,1008,1007,10,10,10,19,10,,0,,,227
4/7/2015,32,26,20,24,21,13,100,79,24,1011,1009,1007,10,5,0,26,11,,0,5,Fog,211
4/8/2015,31,26,21,24,21,13,100,76,34,1011,1009,1008,10,6,0,24,10,,0,2,Fog,252
4/9/2015,36,29,23,24,19,13,100,63,28,1012,1010,1009,10,7,2,27,10,,4.06,,,336
4/10/2015,35,30,26,19,15,10,57,40,20,1013,1011,1009,10,8,6,21,10,,0,,,8
4/11/2015,39,32,25,19,11,2,58,31,6,1012,1010,1009,10,9,8,23,10,,0,,,47
4/12/2015,41,34,28,16,7,0,38,19,5,1012,1010,1009,10,10,10,26,11,,0,,,142
4/13/2015,38,32,27,24,12,2,84,32,8,1013,1011,1008,10,8,6,37,13,48,0,,,276
4/14/2015,29,27,23,23,22,19,83,72,56,1014,1012,1010,10,8,6,24,14,,0,,,244
4/15/2015,33,28,22,23,18,9,94,58,19,1014,1013,1011,10,8,6,19,11,,0,,,241
4/16/2015,36,31,26,9,6,-1,34,20,7,1016,1015,1013,10,7,6,24,10,,0,,,278
4/17/2015,36,31,27,13,7,2,31,20,6,1016,1013,1011,10,9,8,26,10,,0,,,258
4/18/2015,37,31,25,22,14,8,66,40,17,1011,1009,1008,10,9,8,32,11,,0,,,232
4/19/2015,30,28,25,21,16,9,74,48,22,1011,1009,1007,10,9,8,27,14,,0,,,250
4/20/2015,29,24,21,19,17,15,69,57,37,1014,1012,1010,10,10,10,23,13,,0,,,231
4/21/2015,30,25,20,20,17,15,73,59,35,1014,1012,1010,10,10,10,24,13,,0,,,228
4/22/2015,33,27,21,21,15,6,83,51,10,1012,1010,1008,10,8,5,23,11,37,0,,,229
4/23/2015,35,29,24,18,11,3,61,33,7,1011,1009,1008,10,9,8,19,8,,0,,,321
4/24/2015,40,33,27,14,7,-2,33,19,5,1011,1009,1008,10,8,6,24,10,,0,,,287
4/25/2015,33,30,27,22,16,7,74,46,16,1010,1009,1007,10,6,5,23,11,,0,,,237
4/26/2015,32,27,23,22,21,18,83,66,43,1011,1010,1008,10,9,8,19,14,,0,,,227
4/27/2015,32,27,22,23,21,18,83,66,39,1012,1010,1009,10,10,10,16,11,,0,,,223
4/28/2015,34,29,24,23,21,15,89,66,25,1013,1011,1009,10,7,5,21,10,,0,5,,233
4/29/2015,36,29,23,21,17,12,83,50,17,1011,1009,1008,10,9,7,21,13,,0,,,214
4/30/2015,35,29,24,19,13,4,58,38,7,1012,1010,1008,10,8,7,19,13,,0,,,227
5/1/2015,34,28,22,19,11,5,69,36,10,1012,1010,1009,10,10,10,27,13,,0,,,232
5/2/2015,39,31,23,11,4,-7,37,19,4,1011,1009,1007,10,10,10,24,10,,0,,,34
5/3/2015,39,32,25,12,5,-9,32,18,4,1008,1007,1006,10,9,9,23,10,,0,,,134
5/4/2015,38,34,30,10,6,1,25,16,6,1008,1006,1004,10,8,6,24,11,42,0,,,43
5/5/2015,36,33,30,20,10,-1,55,25,6,1008,1006,1003,10,7,6,26,14,39,0,,,348
5/6/2015,39,34,31,14,11,9,31,23,11,1007,1006,1005,10,8,6,24,10,,0,,,31
5/7/2015,41,35,29,16,11,7,30,22,11,1009,1006,1004,10,8,8,24,11,,0,1,,46
5/8/2015,41,37,33,13,10,7,28,20,8,1008,1006,1004,10,7,4,24,11,45,0,,,36
5/9/2015,39,36,33,17,11,7,34,20,8,1006,1004,1003,10,9,7,24,11,32,0,,,356
5/10/2015,36,33,31,20,14,9,49,30,13,1009,1006,1005,10,10,10,32,19,,0,1,,308
5/11/2015,40,33,27,15,8,2,36,21,6,1010,1008,1006,10,10,10,23,8,,0,,,228
5/12/2015,40,34,29,22,9,1,55,24,5,1010,1008,1007,10,9,8,26,11,,0,,,334
5/13/2015,42,35,28,19,13,0,51,29,5,1009,1007,1005,10,10,10,29,10,,0,,,70
5/14/2015,42,35,28,22,13,1,55,31,5,1008,1007,1005,10,10,10,27,10,,0,,,216
5/15/2015,41,34,29,25,17,4,70,41,10,1010,1008,1006,10,9,9,26,11,,0,,,244
5/16/2015,39,33,27,25,23,15,84,56,24,1007,1005,1003,10,8,5,24,13,,0,,,231
5/17/2015,37,33,29,23,19,15,70,45,22,1006,1004,1003,10,9,7,35,16,52,0,,,247
5/18/2015,36,32,29,20,16,10,58,37,15,1007,1005,1004,10,10,10,32,14,,0,,,250
5/19/2015,33,29,25,24,18,15,74,51,40,1007,1005,1003,10,10,10,19,13,,0,,,231
5/20/2015,36,30,25,24,22,12,83,64,23,1007,1006,1005,10,9,8,26,14,,0,,,230
5/21/2015,39,32,25,24,19,3,83,52,11,1008,1006,1005,10,9,6,23,11,,0,,,231
5/22/2015,40,33,26,23,11,0,66,27,6,1007,1006,1004,10,10,10,26,14,,0,,,235
5/23/2015,42,36,30,13,7,1,29,16,8,1007,1005,1004,10,9,8,23,10,,0,,,229
5/24/2015,41,36,31,19,12,3,41,22,11,1007,1005,1003,10,7,5,29,13,,0,,,236
5/25/2015,41,36,30,22,14,8,49,27,9,1007,1005,1004,10,9,8,27,11,,0,,,218
5/26/2015,37,32,28,22,18,14,62,40,21,1007,1005,1004,10,10,10,24,13,,0,,,233
5/27/2015,38,34,31,19,16,12,43,32,14,1007,1006,1005,10,10,10,35,18,53,0,,,254
5/28/2015,36,32,28,22,17,14,52,39,22,1005,1004,1002,10,10,10,27,16,,0,,,238
5/29/2015,39,33,26,20,14,3,51,34,5,1006,1004,1002,10,9,8,23,13,,0,,,195
5/30/2015,44,37,30,16,9,2,38,19,4,1008,1006,1004,10,9,8,26,13,,0,,,63
5/31/2015,44,38,32,15,6,-1,30,15,4,1008,1006,1005,10,10,10,24,10,,0,,,243
6/1/2015,41,36,31,23,17,11,47,32,18,1005,1003,1001,10,10,10,26,11,,0,,,250
6/2/2015,42,36,29,26,22,17,62,45,25,1005,1003,1001,10,9,8,21,10,,0,,,285
6/3/2015,48,40,33,26,17,-4,59,33,4,1004,1002,1000,10,9,8,32,11,,0,,,351
6/4/2015,45,38,31,23,16,6,52,27,5,1002,1000,999,10,5,3,35,16,35,0,,,89
6/5/2015,41,37,32,24,20,14,59,38,18,1006,1004,1001,10,8,6,34,21,48,0,1,,81
6/6/2015,41,37,34,22,17,7,49,30,8,1006,1005,1003,10,9,8,29,14,,0,,,235
6/7/2015,39,36,32,24,14,9,62,28,13,1005,1003,1000,10,4,1,23,13,,0,,,256
6/8/2015,40,35,30,26,21,11,70,45,10,1002,1001,999,10,5,3,23,11,,0,,,337
6/9/2015,38,34,31,27,22,12,63,49,21,1002,1000,999,8,7,5,27,10,,0,,,12
6/10/2015,42,37,32,29,21,14,84,41,14,1001,999,997,10,8,6,29,16,,0,,,63
6/11/2015,42,37,32,26,22,17,62,43,15,1001,999,997,10,8,6,32,21,,0,1,,74
6/12/2015,40,36,32,25,22,19,59,42,29,1003,1000,998,10,9,8,27,19,,0,,,62
6/13/2015,42,37,32,24,22,17,59,43,16,1001,999,997,10,10,10,23,14,,0,,,46
6/14/2015,41,37,32,25,22,16,59,45,23,1000,998,997,10,10,10,26,14,,0,,,29
6/15/2015,39,35,31,28,25,21,75,56,30,1000,998,997,10,8,8,26,13,,0,1,,359
6/16/2015,40,36,31,29,26,21,89,60,34,999,998,996,10,8,6,24,11,,0,1,,281
6/17/2015,39,34,29,28,23,18,79,51,23,999,997,995,10,8,6,26,10,,0,,,267
6/18/2015,40,36,31,29,26,21,84,61,33,999,997,996,10,8,6,27,11,,0,,,329
6/19/2015,39,34,31,29,27,23,84,64,37,999,997,995,10,7,5,23,11,,0,2,,236
6/20/2015,40,35,30,26,23,19,66,52,28,998,996,994,10,10,10,27,13,,0,,,236
6/21/2015,38,34,31,27,25,20,75,56,31,997,995,994,10,10,10,27,11,,0,1,,297
6/22/2015,41,36,31,27,25,21,67,55,35,997,995,994,10,10,10,23,13,,0,,,233
6/23/2015,36,33,31,27,24,23,71,56,39,998,996,995,10,10,10,24,14,,0,,,236
6/24/2015,37,33,30,22,21,19,55,44,30,1000,999,997,10,8,6,27,14,,0,,,232
6/25/2015,38,33,29,22,19,17,58,42,27,1000,998,997,10,8,6,29,18,,0,,,238
6/26/2015,39,34,29,21,17,11,51,35,18,1000,998,997,10,10,10,34,19,,0,,,257
6/27/2015,39,36,32,19,15,9,43,28,13,1001,999,998,10,7,5,32,26,50,0,,,269
6/28/2015,38,33,28,21,16,14,55,32,17,1003,1001,999,10,9,8,35,21,53,0,,,243
6/29/2015,37,33,29,23,17,9,55,37,14,1004,1003,1002,10,9,8,21,13,,0,,,235
6/30/2015,38,34,29,28,24,17,79,57,27,1004,1002,1000,10,8,7,23,11,,0,1,,292
7/1/2015,42,37,32,28,23,12,71,51,11,1002,1001,1000,10,8,7,29,11,,0,,,49
7/2/2015,42,38,33,27,21,15,67,43,18,1003,1002,1000,10,8,6,29,11,,0,,,279
7/3/2015,45,38,32,28,22,10,70,47,13,1003,1002,1001,10,7,6,32,11,,0,,,143
7/4/2015,45,40,36,24,16,11,44,26,8,1002,1001,1000,10,6,3,29,13,34,0,,,182
7/5/2015,44,39,34,18,13,7,32,21,7,1002,1000,998,10,8,6,27,13,47,0,,,229
7/6/2015,38,34,32,28,22,16,75,44,23,1000,998,995,10,7,5,23,11,,0,,,246
7/7/2015,39,35,31,28,26,18,79,59,24,997,995,993,10,9,7,19,14,,0,3,,229
7/8/2015,41,36,31,28,25,19,71,55,31,998,996,994,10,7,5,26,13,,0,,,140
7/9/2015,47,40,34,24,19,9,56,30,6,1000,998,997,9,7,5,27,14,,0,,,80
7/10/2015,40,37,34,28,24,19,71,49,21,1000,998,996,10,7,6,23,10,,0,,,278
7/11/2015,39,34,30,26,22,16,66,45,20,997,996,995,10,7,4,23,13,,0,,,228
7/12/2015,45,39,33,24,17,4,46,30,8,998,996,994,7,6,4,29,14,50,0,,,67
7/13/2015,45,39,33,24,19,15,52,34,11,1000,998,996,8,6,5,34,23,55,0,,,83
7/14/2015,41,37,33,25,22,20,59,41,25,1001,999,998,10,7,6,24,14,,0,,,52
7/15/2015,44,39,34,22,18,9,44,29,10,1000,998,997,10,8,8,23,10,,0,,,276
7/16/2015,39,37,34,25,21,14,56,39,22,998,996,994,10,8,6,23,11,,0,,,230
7/17/2015,42,37,31,29,22,10,75,44,16,995,994,992,10,7,6,23,11,,0,,,249
7/18/2015,43,37,32,30,24,19,79,50,28,995,994,992,10,6,5,23,10,,0,,,256
7/19/2015,42,37,32,30,26,19,84,57,27,997,995,993,10,8,5,26,13,,0,3,,226
7/20/2015,41,36,30,28,14,4,79,32,6,997,996,995,10,10,10,24,13,,0,,,240
7/21/2015,42,39,35,21,12,3,35,20,7,998,996,995,10,8,7,21,11,40,0,,,1
7/22/2015,41,37,34,25,16,8,47,27,16,1000,998,997,10,8,6,27,11,32,0,,,4
7/23/2015,43,38,32,29,24,10,75,52,13,999,998,996,10,8,6,29,13,,0,,,358
7/24/2015,45,39,33,26,21,11,63,36,13,1000,998,997,10,7,5,29,13,,0,,,74
7/25/2015,44,39,35,25,19,9,56,35,8,1001,999,997,10,9,8,24,16,,0,,,73
7/26/2015,45,40,36,24,18,9,50,31,8,998,997,995,10,9,8,27,13,,0,,,17
7/27/2015,46,42,37,22,17,13,39,24,14,999,996,995,10,8,4,26,11,45,0,1,,52
7/28/2015,45,40,35,27,19,13,63,33,11,999,998,996,10,8,7,29,14,,0,,,234
7/29/2015,44,40,35,24,18,12,44,28,15,999,998,996,10,10,10,27,11,,0,,,235
7/30/2015,42,39,36,17,15,13,30,24,15,1000,998,997,10,5,3,29,11,,0,,,235
7/31/2015,41,37,33,23,18,12,52,29,12,1000,998,997,10,8,6,24,11,,0,,,21
8/1/2015,41,38,34,25,19,14,56,32,16,1002,1000,999,10,6,3,27,14,,0,,,211
8/2/2015,42,39,36,23,18,13,42,29,14,1003,1001,1000,10,8,6,27,14,,0,,,89
8/3/2015,43,38,34,24,19,13,53,33,10,1003,1001,1000,10,7,6,24,16,,0,,,97
8/4/2015,43,39,34,24,19,15,47,31,19,1003,1001,1000,10,9,8,27,16,,0,,,40
8/5/2015,43,39,34,26,17,12,53,28,13,1002,1000,998,10,9,8,26,13,,0,,,360
8/6/2015,43,38,33,24,19,10,53,34,12,1000,999,998,10,8,6,29,11,,0,,,324
8/7/2015,43,38,33,27,19,11,71,35,15,1001,999,998,10,9,8,27,14,,0,1,,25
8/8/2015,45,40,35,25,14,3,53,26,9,1003,1001,999,10,10,10,21,10,,0,,,359
8/9/2015,45,39,34,28,18,7,63,33,7,1001,1000,997,10,10,10,24,11,,0,,,248
8/10/2015,46,39,32,27,19,-1,70,41,4,999,998,995,10,9,8,27,13,,0,,,197
8/11/2015,47,41,35,20,8,2,39,13,4,1001,999,998,10,8,6,26,11,29,0,,,83
8/12/2015,43,38,34,20,16,11,41,25,14,1003,1001,999,10,8,6,26,13,,0,,,63
8/13/2015,42,38,33,20,16,10,44,26,13,1002,1001,1000,10,7,5,23,13,,0,,,72
8/14/2015,42,38,34,25,18,10,53,31,13,1002,1001,999,10,8,6,26,13,,0,,,36
8/15/2015,44,38,31,27,19,10,75,38,7,1002,1000,999,10,8,6,29,13,,0,,,32
8/16/2015,43,37,32,24,20,16,55,36,14,1004,1002,1000,10,9,8,26,13,,0,,,65
8/17/2015,43,38,32,27,21,15,63,40,20,1003,1001,1000,10,10,10,27,13,,0,,,57
8/18/2015,41,36,32,25,22,18,56,42,26,1003,1001,1000,10,8,6,29,13,,0,,,77
8/19/2015,42,37,33,25,22,18,59,41,23,1005,1003,1002,10,8,6,23,16,,0,,,141
8/20/2015,41,37,33,24,21,18,56,37,20,1006,1003,1001,10,8,6,21,13,,0,,,229
8/21/2015,41,37,33,21,18,15,41,30,17,1004,1002,1001,10,7,5,24,13,,0,,,218
8/22/2015,42,38,34,19,16,13,32,25,13,1003,1001,1000,10,8,5,24,11,,0,,,230
8/23/2015,43,39,34,21,16,12,35,25,10,1002,1001,999,10,9,8,27,14,,0,,,233
8/24/2015,44,40,36,19,15,11,33,23,10,1003,1001,999,10,7,4,26,13,,0,,,221
8/25/2015,43,39,34,17,13,8,30,20,8,1003,1001,1000,10,8,6,26,14,,0,,,220
8/26/2015,43,38,33,22,12,9,44,20,7,1004,1001,1000,10,9,8,23,11,,0,,,235
8/27/2015,43,38,33,28,22,8,67,44,12,1003,1001,1000,10,9,9,24,11,,0,,,359
8/28/2015,40,36,32,30,26,19,84,58,28,1003,1001,1000,10,7,5,21,10,,0,,,350
8/29/2015,44,39,33,28,22,15,75,42,11,1004,1002,1000,10,7,3,24,11,,0,,,54
8/30/2015,43,39,36,23,18,13,42,28,14,1005,1002,1000,10,10,9,24,10,,0,,,18
8/31/2015,43,39,34,26,21,14,59,36,16,1005,1002,1001,10,8,6,26,11,,0,,,344
9/1/2015,43,38,33,30,24,14,84,52,17,1004,1002,1001,10,8,6,32,11,50,0,,,345
9/2/2015,38,34,32,30,27,24,75,62,48,1003,1001,999,10,7,5,23,11,,0,,,277
9/3/2015,40,37,33,25,21,15,63,42,25,1003,1001,1000,10,5,2,24,14,32,0,,,316
9/4/2015,39,36,32,24,23,21,59,47,33,1008,1005,1002,10,5,2,40,26,64,0,1,,96
9/5/2015,37,34,31,26,23,20,63,54,39,1012,1009,1007,10,9,8,27,19,,0,1,,57
9/6/2015,38,34,31,27,22,17,75,49,23,1011,1009,1007,10,9,5,26,16,,0,1,,276
9/7/2015,38,35,32,27,23,18,71,50,22,1009,1007,1005,10,10,10,26,11,,0,,,253
9/8/2015,39,36,31,26,21,14,70,46,16,1008,1006,1005,10,8,6,27,13,,0,,,253
9/9/2015,39,36,32,25,19,13,59,38,12,1009,1007,1006,10,9,8,32,14,,0,,,203
9/10/2015,41,36,32,21,16,12,49,30,14,1010,1008,1006,10,8,5,29,11,,0,,,198
9/11/2015,39,36,31,24,17,9,49,32,11,1010,1008,1006,10,8,5,32,13,48,0,1,,92
9/12/2015,39,36,32,26,14,9,59,28,13,1009,1007,1005,10,7,3,27,11,,0,1,,55
9/13/2015,42,37,32,26,19,9,63,39,14,1010,1008,1006,10,8,5,26,13,,0,1,,48
9/14/2015,41,36,30,27,20,11,71,44,10,1010,1008,1005,10,9,9,26,11,,0,,,338
9/15/2015,38,34,30,28,25,18,79,59,23,1007,1005,1004,10,9,8,21,10,,0,,,258
9/16/2015,37,33,29,28,27,23,84,69,38,1006,1004,1003,10,7,5,23,11,,0,1,,318
9/17/2015,38,34,31,28,25,13,79,60,24,1006,1004,1003,10,6,3,24,11,,0,1,,25
9/18/2015,37,33,31,26,23,19,70,53,29,1007,1005,1003,10,8,5,23,11,,0,,,360
9/19/2015,39,34,30,27,24,18,75,57,24,1007,1005,1004,10,8,5,27,11,,0,1,,3
9/20/2015,42,37,31,27,18,6,79,38,10,1007,1004,1002,10,8,5,24,11,,0,1,,39
9/21/2015,41,36,32,25,13,2,66,29,8,1007,1004,1002,10,8,6,29,11,,0,,,58
9/22/2015,39,34,29,16,9,3,42,22,6,1008,1005,1004,10,10,10,27,11,,0,,,55
9/23/2015,39,34,29,23,13,2,62,30,7,1009,1007,1006,10,10,10,27,13,,0,,,64
9/24/2015,37,32,27,25,21,12,70,50,21,1010,1007,1005,10,10,10,24,11,,0,,,357
9/25/2015,35,31,28,26,23,21,79,60,38,1008,1006,1004,10,9,9,23,11,,0,,,9
